TICKER,YEAR,QUARTER,AVG_FINBERT_NEGATIVE,AVG_VADER_NEGATIVE
IFC,2014,1Q,0.0004889355248088802,0.03779999999999998
IFC,2014,2Q,0.01432677996876443,0.018333333333333333
IFC,2014,3Q,0.0031233161543155865,0.0
IFC,2014,4Q,5.503316021115978e-06,0.0
IFC,2016,2Q,0.34129548108885377,0.085625
IFC,2016,3Q,0.001138857579845138,0.12799999999999997
IFC,2017,2Q,0.30544914879261853,0.08
IFC,2017,3Q,0.49363023042678833,0.06666666666666667
IFC,2017,4Q,1.0364728808553993e-07,0.096
IFC,2018,1Q,2.4596800152210108e-09,0.0
IFC,2018,2Q,0.0005840709782205,0.0
IFC,2018,3Q,0.6290213875472546,0.053
IFC,2019,1Q,0.20851634049292117,0.04015
IFC,2019,2Q,0.9999943971633912,0.1119999999999999
IFC,2019,3Q,0.9999819993972778,0.132
IFC,2019,4Q,0.3171194064113176,0.06366666666666666
IFC,2021,2Q,0.0070787840522825,0.0
IFC,2021,3Q,0.1539968147941492,0.04257142857142857
IFC,2021,4Q,0.14412524085139466,0.085
IFC,2022,1Q,0.19599521974078013,0.04414285714285714
IFC,2022,2Q,0.8158321380615234,0.156
IFC,2022,3Q,0.288699118378555,0.026625
IFC,2022,4Q,8.003561369207546e-09,0.092
IFC,2023,1Q,0.29113366303347443,0.04
IFC,2023,2Q,0.9776652008295059,0.049
IFC,2023,3Q,0.25055547428528196,0.07625
IFC,2023,4Q,0.999072790145874,0.2135
IFC,2024,1Q,0.17542437153107518,0.03885714285714286
IFC,2024,2Q,0.17617711235525346,0.023100000000000002
IFC,2024,3Q,0.16943883343650312,0.06377777777777777
JRVR,2017,3Q,9.976464207284153e-05,0.0
JRVR,2020,3Q,0.0007521018851548,0.307
JRVR,2021,2Q,0.0026406988035887,0.0
JRVR,2021,3Q,0.0012855215463787,0.0
KMPR,2012,3Q,0.9891000390052795,0.1585
